Activity,Module_ACC,Module_GYRO,Module_MAG
Stand,9.722311703503905,1.2349296990922196,0.9674419210474601
Stand,9.689555374795326,1.0934554653670172,0.9575487184472652
Stand,9.712944050635935,1.3866233399881887,0.9610138026584217
Stand,9.728054510634745,1.2200051326121542,0.9595628057089333
Stand,9.701594907393114,0.9520903958658548,0.9489851876610087
Stand,9.722724300318301,0.9640951079250428,0.9625998143569321
Stand,9.707929731488635,1.2801537384236317,0.9485065811579803
Stand,9.722311703503905,1.3118035159062502,0.9480164233282038
Stand,9.699156857568394,1.6390860034836487,0.9551933547193469
Stand,9.7347979114392,1.2162253685135826,0.9594671439919138
Stand,9.708139758012551,1.0817194612745025,0.9535737792640903
Stand,9.713139104273191,0.9806462201018266,0.9748825010738473
Stand,9.708139758012551,1.1332704781511782,0.9474025069103417
Stand,9.707929731488635,1.1622029306605623,0.9518547643942326
Stand,9.717062559831597,0.7635041272972923,0.9621584942721235
Stand,9.724699755983472,0.8764013606789984,0.9650119840706642
Stand,9.72908970658247,1.268780065298947,0.9607850092502483
Stand,9.720081074602257,1.2173688746226428,0.9611412546551105
Stand,9.722311703503905,1.15996744157584,0.9597017220470119
Stand,9.705298263657898,1.23993079782704,0.9507014667602022
Stand,9.722311703503905,1.2096252043091695,0.9509890401050898
Stand,9.731939970715192,0.9991937648424354,0.9416844392895105
Stand,9.719878435805716,0.9356033683671731,0.9558915205189342
Stand,9.710988960128057,0.5224101326544116,0.9548966910090326
Stand,9.714958111564044,0.6384507099220738,0.9672959202849973
Stand,9.719691094178046,0.808412415354935,0.9511930757737884
Stand,9.708139758012551,0.41284091681905755,0.9639659343047345
Stand,9.717572222678049,0.4537648049375359,0.9655869228609095
Stand,9.708139758012551,0.48299009178242985,0.9471241682060489
Stand,9.714448635215536,0.30768894201124614,0.9571780610210412
Stand,9.693459422291713,0.6045752642144732,0.9650166115150557
Stand,9.709984766180103,0.4569558115398031,0.9513088391263902
Stand,9.72908970658247,0.7254953619424455,0.9645611678374783
Stand,9.716547898687399,0.49348460058648236,0.9637168377173867
Stand,9.710126481206713,0.8092974173318485,0.9450939570222635
Stand,9.707929731488635,0.5173390479173209,0.9645881605120395
Stand,9.71933988540971,0.32969398290081064,0.9585733688143021
Stand,9.716868275133146,0.40707544792089834,0.9516714951074242
Stand,9.718952406467684,0.4386593549669265,0.9524742266854259
Stand,9.736374208465017,0.3497481054988004,0.9674479523467917
Stand,9.728454669376758,0.4379502614099003,0.9559370687445906
Stand,9.714254525209025,0.6097624401355006,0.956781745488489
Stand,9.719496640084248,0.5805748670068315,0.9519373705239226
Stand,9.728633411262653,0.47944176851834674,0.9689337100132289
Stand,9.716547898687399,0.3808228370253024,0.9566066913313956
Stand,9.716547898687399,0.5123587345795912,0.9563014976982939
Stand,9.713934385012285,0.5915700698784548,0.9481408495049668
Stand,9.707079158223085,0.6476330580660625,0.9622508561180915
Stand,9.724378671580888,1.1227563743862692,0.9424285962342187
Stand,9.726120086407787,0.8721649870294037,0.9517368113612082
Stand,9.728454669376758,0.8910235684873885,0.95440372453171
Stand,9.73253869501696,0.5216201573223566,0.9530734326902623
Stand,9.704448205198275,0.6393723689681937,0.9511930757737884
Stand,9.702330204805888,0.6594019024843649,0.9456499975149368
Stand,9.701942769471277,0.6078568530501239,0.9598657200879714
Stand,9.73333248313449,0.5505377094486806,0.9466022515291204
Stand,9.718723580940091,0.4347736978015114,0.94643958227665
Stand,9.687741126339189,0.6472121125488922,0.9609983561900614
Stand,9.699363084463279,0.889235376376806,0.9655420281893482
Stand,9.72334548979484,0.7819252036480215,0.9430674421800384
Stand,9.714448635215536,0.9873261864753715,0.9377322633886498
Stand,9.728313468362845,0.6315485990009003,0.954301632504105
Stand,9.72334548979484,0.6050930792035223,0.9457228059532031
Stand,9.7135779556703,0.5996407279363203,0.9623206486405661
Stand,9.720623061873532,0.6361046871388387,0.9686600233828172
Stand,9.716324315462561,0.9386013749190867,0.9530628364383956
Stand,9.704849332887242,0.9124403049515075,0.9663168375848575
Stand,9.695219917767519,0.8866209093090462,0.9679632512135985
Stand,9.716324315462561,0.7612561130789033,0.9439602365566041
Stand,9.711335496880713,0.7659359544511538,0.960860081593569
Stand,9.728165294386192,1.0930653362855305,0.9720510737610447
Stand,9.718819144431126,0.8630491761553857,0.9480164233282038
Stand,9.699230202544737,0.9197328854074971,0.9629543595103559
Stand,9.707190179862812,0.9826735208094294,0.9717115554525427
Stand,9.728165294386192,1.0859148107010974,0.9554900034013961
Stand,9.733555967836422,1.024697048351365,0.966363542565633
Stand,9.709627300658301,0.9647261506769681,0.9613291944490191
Stand,9.718819144431126,1.0276286353055757,0.9487452360354701
Stand,9.71599329023667,1.1781515975883579,0.9589664693303932
Stand,9.721461650266383,1.2074930675577398,0.9679632512135985
Stand,9.718819144431126,1.0866679108632957,0.9536122424235125
Stand,9.718819144431126,1.060693105992492,0.956781745488489
Stand,9.704559158553057,0.8543719198335115,0.9480232900620111
Stand,9.704330269858348,1.0937318471179305,0.9673547240800554
Stand,9.721461650266383,1.3455349795899028,0.9566190724107481
Stand,9.725554871496072,1.3931909509467826,0.9540343164687525
Stand,9.709627300658301,0.9920692416862847,0.9559298904208405
Stand,9.723925630459336,1.1859311595956992,0.9607459895830948
Stand,9.730790315313602,1.0682192839487594,0.9694702349221455
Stand,9.707079158223085,1.030074538370889,0.9475819053253391
Stand,9.721461650266383,0.9052859796219093,0.9563069085811312
Stand,9.704559158553057,1.0981717578320798,0.94649041622195
Stand,9.721595099797204,1.0439026742469817,0.948233560521879
Stand,9.70183188269231,0.8024529278406304,0.9589664693303932
Stand,9.698002286698483,0.7566233691209914,0.9614688247156015
Stand,9.71609575015088,1.0303038242188562,0.9540251179083284
Stand,9.73058214510129,0.7597420121330661,0.9472152537306398
Stand,9.73333248313449,0.9385603744032666,0.9584390000412127
Stand,9.71609575015088,0.7829561976253844,0.9503793372122524
Stand,9.704559158553057,0.7268128444792372,0.9674511969603429
Stand,9.704448205198275,0.7316793786215381,0.9655490939874575
Stand,9.709627300658301,0.8317710191513047,0.9597312232599291
Stand,9.709627300658301,0.7012159979635376,0.9526993030857114
Stand,9.721461650266383,0.8721505219857407,0.9610581951161958
Stand,9.71609575015088,0.7965184003524337,0.9460714542781641
Stand,9.697868467247634,0.8541711315070301,0.9447949102847665
Stand,9.709627300658301,0.9113510447681508,0.952375425449439
Stand,9.707190179862812,1.0373216196532298,0.9535400363907118
Stand,9.716191244412647,0.7854337202463363,0.955638063285468
Stand,9.704087484792169,0.4517915710024812,0.9374963897530485
Stand,9.7133154618958,1.0254915025976568,0.953964720626502
Stand,9.706863577044029,1.5615541015603653,0.9478287284631122
Stand,9.73333248313449,1.3517102486849761,0.9548759911632505
Stand,9.700531642813448,1.102898717007142,0.9567924190753184
Stand,9.721366010070858,1.021932571057895,0.9452215273151582
Stand,9.718723580940091,1.1339072576273599,0.9508093106927382
Stand,9.730938672534352,1.388857954579949,0.969933267292137
Stand,9.730464352350097,1.2607707804751822,0.9552246599099082
Stand,9.737191609153843,1.1593201906289738,0.9765761691235354
Stand,9.724229744846683,1.3313174576336029,0.9528041138660139
Stand,9.707480598124748,1.5379260713701421,0.9479779164621926
Stand,9.737421649524272,1.7091332340107368,0.9525756437155004
Stand,9.744004175214416,1.1679587205462358,0.9679685969079783
Stand,9.704448205198275,0.7005197064044666,0.9549471378039728
Stand,9.703746006514892,1.1025699007772705,0.9579334389194272
Stand,9.712841330343865,0.7175022177554575,0.9683482228000421
Stand,9.710092243692847,0.8732376845968112,0.9467406180153041
Stand,9.724376970014275,0.862937558169767,0.9571398271934983
Stand,9.717798553083975,0.41787475791198486,0.9601096762870376
Stand,9.720070577941499,0.6792139154117796,0.9408215242542021
Stand,9.699032496094084,0.817713268920714,0.954039014768264
Stand,9.722417930500416,0.8333726304601081,0.9636900465398612
Stand,9.708028237538043,0.6024654214973669,0.9751169914425654
Stand,9.731710567207802,0.46086607531873075,0.9676049531704558
Stand,9.703981175779814,0.38620242079640055,0.9626131296112681
Stand,9.693685190452596,0.26848775126251107,0.9478359972590195
Stand,9.76223277092203,0.5379471843034407,0.9630705503232876
Stand,9.702886897289899,0.0984356291035497,0.9588032407642352
Stand,9.720006041024666,0.6600435722404999,0.9417542744261902
Stand,9.713265967054337,0.5718195985623439,0.9627825306371112
Stand,9.7133154618958,0.5682258130356276,0.9659506054659316
Stand,9.731654833870754,0.39564583711824897,0.9453656438119591
Stand,9.703058566963358,0.34850467539044583,0.956781745488489
Stand,9.702886897289899,0.29753709815920437,0.9527667963358085
Stand,9.722564807036516,0.5263429021322507,0.9581667806806913
Stand,9.722417930500416,0.6637197687397898,0.951038591488274
Stand,9.705440859414887,0.5957696509558035,0.9642443692861266
Stand,9.740968719945876,0.5725431437018524,0.9504929967653628
Stand,9.708009590750311,0.7211061013470902,0.9590424318037236
Stand,9.705427917021485,0.7683682307982287,0.9546185628302019
Stand,9.71046981664636,1.164389328231756,0.9448392661188462
Stand,9.710592865942841,1.085043955469086,0.9581421882998369
Stand,9.736672222869577,1.019613996226023,0.9624310781037777
Stand,9.72238389154476,1.3260226285022438,0.9475819053253391
Stand,9.73423231547306,1.135639798791853,0.9686911999187356
Stand,9.710667740043883,1.0668050802747426,0.9484916679127972
Stand,9.708009590750311,1.3441705682687743,0.9566302902375609
Stand,9.710611616743046,1.121295703817686,0.9627000609743411
Stand,9.705662054599882,1.3844812009196803,0.9407990066427578
Stand,9.73423231547306,1.513985463767734,0.9522911633003848
Stand,9.719803396061517,1.2321370577983604,0.9523368433490327
Stand,9.722564807036516,1.4778134426577665,0.9725342406825581
Stand,9.722564807036516,1.0543149055666434,0.9517368113612082
Stand,9.713093268413518,1.042104139997534,0.9614649045076997
Stand,9.713093268413518,1.2072070921345681,0.947423920375668
Stand,9.708028237538043,1.1451581114850473,0.9594820113477898
Stand,9.713112112872219,1.2493249219478493,0.9579597940414827
Stand,9.72238389154476,1.2084246271489174,0.9618298050071021
Stand,9.713265967054337,1.314749485795678,0.9480169924637427
Stand,9.696178009599503,1.016070539381986,0.9505502795749418
Stand,9.70808415993645,0.9203467096203474,0.9556767468658008
Stand,9.708133483245943,0.9978445507693069,0.9463062401252567
Stand,9.720006041024666,1.14587261093893,0.9582888943319755
Stand,9.710717156741,0.9391938339341884,0.9670421525455857
Stand,9.734090645026889,0.9113135024238366,0.9600201694235387
Stand,9.729196561736021,0.988739023908736,0.939873653104501
Stand,9.722651431022763,0.8570519826708295,0.9627606812702729
Stand,9.713265967054337,0.9262610717826805,0.9549080578254642
Stand,9.731759728684684,0.8642289776442352,0.9496563819087407
Stand,9.713265967054337,1.0573073124688015,0.9510394486560482
Stand,9.736726889492227,0.9958353467315769,0.9664238348157603
Stand,9.722417930500416,0.8036751593150059,0.9582888943319755
Stand,9.725062555615002,1.2178544542349878,0.9573027891424949
Stand,9.7133154618958,1.0810512999390915,0.9515654769378721
Stand,9.715724785415444,0.8323813680038735,0.9462915489953401
Stand,9.719762884870185,0.7688602334624935,0.9565626403430149
Stand,9.72238389154476,0.6161998884290714,0.9446604470390406
Stand,9.698723494790435,0.8608172099632999,0.9502372582150208
Stand,9.713093268413518,1.173112787288588,0.9631131209260935
Stand,9.722564807036516,0.9666312639264261,0.967651788093217
Stand,9.725062555615002,0.8462443834377869,0.9471241682060489
Stand,9.722343166176556,0.8571410477861856,0.9640628585834017
Stand,9.727566517492491,1.2317052355575988,0.9496267994322822
Stand,9.715724785415444,1.2037558277325182,0.9487816072205448
Stand,9.725062555615002,0.9507696058457065,0.9616700368629564
Stand,9.719803396061517,1.1137665957017207,0.965934564709225
Stand,9.719934909022024,1.0803768442538926,0.9577718346767147
Stand,9.698967670308061,1.0960606791596896,0.9629956673318941
Stand,9.72501314725533,1.1208041310148709,0.9721016829529717
Stand,9.72501314725533,0.888931807508315,0.9497752478349811
Stand,9.710667740043883,0.762815349281856,0.9652551760544981
Stand,9.696178009599503,0.7121945779771144,0.9447283519615572
Stand,9.713112112872219,0.5826226062735637,0.9406491796626413
Stand,9.717368984145091,0.5743731887649701,0.9603727885566105
Stand,9.710611616743046,0.7513020149713429,0.9672496652364373
Stand,9.713265967054337,0.6168564845213188,0.9552962994799048
Stand,9.706472584955876,0.6522121930782956,0.9624386371088808
Stand,9.727450095626294,0.49391624440688325,0.9479779164621926
Stand,9.72238389154476,0.6410359782414712,0.9524738976475944
Stand,9.713112112872219,0.6096908121334944,0.9434605651536264
Stand,9.713067539577803,0.8971822751124767,0.9626476787485648
Stand,9.72495689829852,0.9854992684421434,0.951891529587274
Stand,9.713112112872219,0.8460570373798684,0.9689097613813167
Stand,9.724938070368365,0.7850081544799392,0.9621821277699976
Stand,9.724938070368365,0.7667071207442905,0.9571495269810251
Stand,9.7368584739689,1.1831151842910308,0.961298037343258
Stand,9.73423231547306,1.084385627256282,0.9445954845329296
Stand,9.713093268413518,0.9139606357497023,0.9404915578568476
Stand,9.70808415993645,1.0903744595779927,0.9530726065730775
Stand,9.710611616743046,1.0418092776031513,0.9670421525455857
Stand,9.701365469919375,0.954134717794086,0.9490922705406467
Stand,9.705515222054107,0.5591597694836423,0.9616423387621823
Stand,9.727450095626294,0.9260438556029622,0.947609554616246
Stand,9.715759067886822,0.7810941009251062,0.9500065517668812
Stand,9.738423331414639,0.8459276421775092,0.9503018797729488
Stand,9.72102841730421,0.6789319437174834,0.9590424318037236
Stand,9.705440859414887,0.8685050423002736,0.9539024369923792
Stand,9.709682927593464,1.0479609516580282,0.9333755851745855
Stand,9.703058566963358,1.0488366113461143,0.9734817229409086
Stand,9.70139973145324,1.2378018820473655,0.9554929635010402
Stand,9.722417930500416,0.7698968804976417,0.9519108223988212
Stand,9.70132082708329,0.9731410410623941,0.9571474944855678
Stand,9.696137311610226,0.9802589103905152,0.9536558962749615
Stand,9.719762884870185,1.082702690400278,0.9559574696083504
Stand,9.725062555615002,0.7403847342429475,0.9589028018000573
Stand,9.715724785415444,0.8351132486291903,0.9371464237780561
Stand,9.724938070368365,0.7981062875338096,0.9509725397192077
Stand,9.710592865942841,0.7569353425550958,0.9514749376625745
Stand,9.727450095626294,0.9035042066863884,0.9524738037867497
Stand,9.717335124262002,0.9604447291229203,0.9545380489535239
Stand,9.710611616743046,0.9405652709408316,0.9496813282886002
Stand,9.719762884870185,0.7617219780208524,0.9496267994322822
Stand,9.722339702890451,0.8237345685741251,0.9541573686242747
Stand,9.701365469919375,0.688549945900804,0.9703315975995009
Stand,9.722329534535435,0.6023917055371861,0.9537995232227786
Stand,9.724938070368365,1.0147673725046544,0.9511240828093882
Stand,9.736685982555871,0.8826421318405325,0.9588847948007101
Stand,9.701365469919375,0.9890194030958139,0.9629731579332832
Stand,9.719762884870185,0.7867006197404448,0.9503691969440087
Stand,9.696178009599503,1.30130411399488,0.9648130866649768
Stand,9.710611616743046,1.133728505948404,0.948282894341135
Stand,9.703981175779814,0.9559253573370674,0.9496563819087407
Stand,9.713093268413518,1.0448727163630984,0.9447549704553028
Stand,9.72238389154476,1.1525047505758925,0.9426177592746702
Stand,9.710592865942841,1.1435515259925981,0.9270516567052776
Stand,9.715724785415444,1.314401781229773,0.9548978059457461
Stand,9.70132082708329,1.048189389184989,0.9672496652364373
Stand,9.724938070368365,1.042902514188167,0.9529052966585924
Stand,9.739333609072235,1.3834294939027432,0.9510148767500959
Stand,9.724938070368365,1.256420516387726,0.9386889457642505
Stand,9.692073263141381,1.1750155442801598,0.9476080743113158
Stand,9.706611513196354,1.3848212161864073,0.9664800594942453
Stand,9.727450095626294,1.0238096015373173,0.9670857179174966
Stand,9.727450095626294,1.2147393905278614,0.9508467168266397
Stand,9.715679890033428,1.246481298897019,0.9618298050071021
Stand,9.706611513196354,1.2971147351333265,0.9555828105402483
Stand,9.715759067886822,1.1741434234794317,0.9452215273151582
Stand,9.715724785415444,1.054207536351358,0.9615502797566023
Stand,9.718310639349824,1.0772807797877022,0.9569167901651636
Stand,9.741913558952369,1.1634427883656333,0.9503926908915071
Stand,9.706472584955876,1.126743187864919,0.9624011494693884
Stand,9.709136516993928,1.2018796098195526,0.9670421525455857
Stand,9.713265967054337,1.1887959237396468,0.9482914409083317
Stand,9.727450095626294,1.0782814438262396,0.96033722826932
Stand,9.718352073470532,1.1990387124275848,0.9547778823370386
Stand,9.715724785415444,1.2943271222917334,0.9474259840747455
Stand,9.700096887874937,1.18525256726151,0.9567769053441874
Stand,9.727566517492491,1.0194369604345332,0.9648444704717958
Stand,9.730048125081396,1.1493077790565938,0.9518251455493283
Stand,9.706611513196354,1.3188942631234697,0.9676611931869543
Stand,9.70393981537396,1.2949092402558566,0.9432041024083812
Stand,9.706468775285892,1.3413099606727745,0.9499005794292369
Stand,9.732732096508153,1.474762013919534,0.9521081460632504
Stand,9.732712967621104,1.449979362473825,0.950682070305315
Stand,9.706645944745487,1.3450153251171526,0.95233754520128
Stand,9.711853246935725,1.2881125009873944,0.9551768291264189
Stand,9.726224127518398,1.0055395899217494,0.9530643815084057
Stand,9.723511166245453,1.2608689895861507,0.950172364626545
Stand,9.709136516993928,0.9259033916127536,0.9584418539483759
Stand,9.711776715519154,1.1183097484905513,0.9584988432439551
Stand,9.720952307881157,0.8468049235237121,0.9511702872251634
Stand,9.711853246935725,0.9622011425767484,0.9581116633253142
Stand,9.714470049562971,1.1782340267111624,0.9642719926452288
Stand,9.726428805534741,0.9731799583021631,0.9439615671201874
Stand,9.714450680820816,0.8554630475035142,0.9684822068577202
Stand,9.723507187224167,1.1214287199372057,0.9579761774177894
Stand,9.69992275163055,0.9001792524269819,0.950172364626545
Stand,9.700062203057461,0.9671457833232796,0.9639941774720426
Stand,9.717158702469,0.8127121582700729,0.9521780962088973
Stand,9.728909776973008,0.8038179946356016,0.9625743438301273
Stand,9.71972873113751,0.6178611408722837,0.9576197149704052
Stand,9.699918827577887,1.0051598880277703,0.9679903287223484
Stand,9.717014805093179,1.1147646645817224,0.9516465470435964
Stand,9.737921346447608,1.261347668527595,0.9572319251362231
